Genera,GS01_1,GS01_2,GS01_3,GS01_4,GS01_5,GS01_6,GS03_1,GS03_2,GS03_3,GS03_4,GS03_5,GS03_6,GS07_1,GS07_2,GS07_3,GS07_4,GS07_5,GS07_6,GS14_1,GS14_2,GS14_3,GS14_4,GS14_5,GS14_6,GS21_1,GS21_2,GS21_3,GS21_4,GS21_5,GS21_6,GS28_1,GS28_2,GS28_3,GS28_4,GS28_5,GS28_6,GS35_1,GS35_2,GS35_3,GS35_4,GS35_5,GS35_6
Ruminococcus,0,0,0,0,0,0,0,2581,0,0,0,0,0,0,0,0,0,0,0,0,62065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acutalibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oceanicella,0,0,28004,0,0,798,0,0,19440,0,0,0,0,0,0,0,15595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kineosporia,2311,0,13382,0,10461,0,8605,0,5871,0,0,0,0,0,0,12585,0,10482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Chlorothrix,7598,0,0,8891,0,0,2806,6391,0,12964,5803,8507,0,0,0,10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moraxellaceae_genus,0,0,0,0,4191,9273,0,0,0,0,0,8631,23988,0,0,0,16736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cnuella,1583,0,9899,0,0,9644,0,0,9249,0,0,0,0,0,0,0,0,32309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coriobacteriales_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AB1_genus,5487,11652,18472,0,7962,4284,0,5678,0,0,7342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudactinotalea,0,5373,24276,0,0,11204,0,0,10912,0,0,0,0,0,7883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saccharomonospora,0,0,0,12102,11333,0,8605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verruc-01,0,5951,4282,5705,6974,0,0,0,0,0,5078,0,0,0,0,0,23549,0,6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tepidimicrobium,0,0,3806,7376,2325,0,0,7839,0,7205,3573,0,0,0,0,2685,12969,10094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azospirillum,1804,0,0,0,0,4410,0,0,5441,3895,0,0,14741,22722,0,0,0,4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silvanigrellaceae_genus,0,7227,8564,11410,5230,0,3073,7314,0,0,0,0,8316,0,0,0,0,5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frisingicoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fusicatenibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneathiellaceae_genus,0,0,4347,18429,0,8568,0,0,7152,0,0,14669,0,0,2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fodinicurvataceae_genus,2261,14299,0,0,0,0,0,4473,0,4957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29539,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Protochlamydia,0,0,4671,0,0,0,0,0,0,0,5402,0,0,0,0,0,25052,14249,4772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fluviicola,4807,0,0,4564,13949,0,0,0,0,2432,7786,5955,6653,0,0,0,0,6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfofarcimen,2622,3166,5884,0,0,0,0,5950,0,1976,0,0,0,0,1970,0,0,6195,0,0,24683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT-s3-44_genus,0,0,0,15270,0,4284,0,0,0,0,9881,9335,0,0,0,13288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCG-005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26260,0,0,0,0,0,0,0,0,0,0,0,0,25207,0,0,0,0,0,0
Candidatus_Koribacter,0,0,20787,11078,0,0,0,0,0,0,0,0,0,0,0,0,0,19223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodentibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50758,0,0,0,0,0,0
Lineage_IV_genus,2111,13199,5866,5210,6369,0,0,12572,0,0,0,0,0,0,5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevibacillus,3686,3922,5189,2839,3204,0,1538,269,230,1267,3375,1986,0,0,1105,1496,4563,1912,2565,0,0,0,0,0,0,0,0,0,0,4580,0,0,0,0,0,0,0,0,5082,0,0,0
Beijerinckiaceae_genus,0,0,0,0,0,0,0,8004,0,0,0,0,0,0,17847,0,21906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polyangium,6045,7181,0,0,0,0,0,0,0,4417,0,0,29814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Faecalibaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptolyngbya_EcFYyyy-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mumia,0,0,3660,0,0,9274,0,0,0,8226,8318,16466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrosomonadaceae_genus,0,0,7708,0,11856,0,0,0,6941,0,4288,0,0,0,5116,8860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptosporangium,0,0,0,9430,0,0,0,7552,0,0,0,1373,0,0,12662,4734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8950,0,0
Hansschlegelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11220,0,0,0,33413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gastranaerophilaceae_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buchnera,0,0,0,0,0,0,0,0,0,13509,0,0,0,0,15388,0,0,15211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allobaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsuneonella,0,0,0,0,0,0,0,0,24576,0,18205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GWA2-38-13b_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42377,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fibrobacteraceae_genus,0,0,0,0,0,0,0,0,0,0,12753,0,0,12732,0,0,0,15955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asticcacaulis,2465,0,0,5186,3487,6430,0,5736,15264,0,0,2627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Symbiobacterium,2465,1417,3568,4322,0,3215,3278,1291,0,0,2680,0,3647,0,0,0,13310,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shimazuella,2078,3095,917,2776,747,2969,2106,2211,629,0,2084,0,562,2985,1189,2479,0,873,0,0,0,5249,0,0,0,0,0,0,0,0,0,0,0,0,0,8096,0,0,0,0,0,0
Panacagrimonas,0,0,8564,0,0,8439,0,0,2936,0,0,0,0,0,0,0,0,20965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taonella,0,0,17129,0,0,11015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12163,0,0,0,0,0,0,0
Vibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salinispora,0,6164,0,0,0,0,0,0,0,0,0,0,0,33697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hamadaea,5027,0,0,0,8428,0,0,0,6031,6734,8437,0,0,0,0,0,0,4926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cutibacterium,0,0,0,0,0,0,0,20337,0,18421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ferrovibrionales_genus,9854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuwongella,5177,0,0,8298,7440,0,0,0,7202,0,0,3036,0,0,0,0,0,6212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteriovoracaceae_genus,0,16153,0,0,5230,0,0,0,0,0,0,5692,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polycyclovorans,6008,5091,12821,0,0,0,0,4637,0,0,8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevitalea,0,0,0,0,0,0,0,0,13680,0,0,0,0,0,0,0,0,22616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
028H05-P-BN-P5_genus,0,0,0,0,24410,0,0,0,0,0,0,0,0,0,0,0,0,11647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WWE3_genus,0,0,0,0,0,2202,0,0,0,3701,0,0,0,0,0,0,0,0,0,0,0,30029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN_122.2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cupriavidus,0,0,0,2207,5396,0,1902,0,0,0,3765,0,0,0,0,2337,0,1312,0,0,0,0,0,0,0,0,0,0,0,18684,0,0,0,0,0,0,0,0,0,0,0,0
Thermoflavimicrobium,1584,0,0,0,2613,2065,0,1658,0,0,0,0,0,0,865,0,0,2494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24101,0,0,0,0,0,0
Lacibacter,0,9026,0,0,0,0,0,0,0,0,0,16795,0,9549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracoccaceae_genus,0,13378,0,0,0,0,0,0,0,0,0,0,0,0,0,21976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caedibacter,0,0,0,0,0,0,0,0,0,0,0,5779,0,0,0,0,0,0,0,0,0,0,29404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acetivibrio,4006,9635,0,0,0,0,0,0,0,7430,0,0,0,0,0,0,0,13977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isosphaera,0,10316,4479,9548,0,0,4629,0,0,0,0,6046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancylobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34335,0
Pseudomonadales_genus,0,8379,6948,0,0,0,0,10342,6492,0,0,0,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aequorivita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33587,0,0
Alkalicoccobacillus,4796,1544,5415,5247,2261,3127,0,7254,0,788,2086,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ellin516,8898,0,0,6102,0,0,0,0,0,0,0,0,0,0,0,17767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antarcticibacterium,0,0,0,21749,0,0,10310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BD1-7_clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3967,0,0,8153,19683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sediminibacterium,0,6114,0,0,0,0,0,0,0,0,0,0,0,0,0,25171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herbinix,3572,4655,0,0,2808,0,0,3325,0,4895,0,2961,0,8980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderiales_genus,0,0,0,0,4650,0,0,0,3757,7295,0,0,12138,0,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defluviitaleaceae_UCG-011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLB8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,0,23344,0,5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Curtissbacteria_genus,0,0,7821,0,0,0,0,0,0,0,0,6798,15589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subgroup_12_genus,0,6600,7821,0,4777,0,0,3536,0,0,0,0,0,0,0,0,0,7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Segatella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959_1,0,0,0,0,0,2755,0,0,0,0,0,0,0,0,6347,0,0,19966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphaerisporangium,4807,0,0,5186,0,0,0,0,0,1824,0,0,0,0,5453,0,11672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldicoprobacter,0,0,793,0,646,2009,4780,0,0,0,10501,3406,0,0,2992,0,0,3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PeM15_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rurimicrobium,9180,7861,0,0,0,0,0,0,0,0,0,0,0,0,0,11378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,27884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermopolyspora,0,4081,0,6016,0,0,5655,7400,0,0,4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antribacter,26827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agaricicola,0,0,0,0,0,0,0,0,13653,0,0,0,0,12969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsukamurella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26530,0,0,0,0
Azohydromonas,12437,0,0,0,0,0,13857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dysgonomonas,0,13178,0,0,0,0,0,3872,0,0,3385,0,0,0,0,0,0,5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypericibacter,0,0,0,0,0,0,0,6883,3914,2702,0,0,0,12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cellvibrionaceae_genus,0,19056,0,0,0,6651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zavarziniales_genus,0,0,0,0,10398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NK4A214_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25207,0,0,0,0,0,0
Candidatus_Xiphinematobacter,3955,0,0,0,0,0,0,0,0,0,0,0,21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phytomonospora,12567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polaromonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9870,0,0,14887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plasticicumulans,0,0,0,0,0,0,0,0,0,5066,0,9951,0,0,9639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Soleaferrea,0,10769,4282,0,0,0,0,0,0,0,1695,0,0,0,0,0,0,7764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Nomurabacteria_genus,0,0,0,0,0,0,0,0,2681,0,0,3599,0,0,0,6896,10753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flexibacter,0,0,0,0,0,6420,0,0,0,0,0,5441,0,0,2390,0,0,0,0,0,0,9551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chondromyces,0,17287,0,0,0,6430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janibacter,23572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Captivus,0,0,10869,0,0,0,0,0,8941,0,0,0,0,0,0,3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yinghuangia,9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,0,0,0,0,0,0,0,12074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscillatoria_SAG_1459-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Micavibrionaceae_genus,0,0,11732,0,0,0,0,0,2681,0,0,0,8443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudoclavibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13982,0,0,0,0,0,0,0,0,8666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfovibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Gottesmanbacteria_genus,0,5435,0,0,0,0,2806,0,0,0,8888,5198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ornithinicoccus,0,7226,0,0,0,15070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bradymonadales_genus,0,3587,0,7878,0,0,0,0,0,0,6785,3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neochlamydia,0,0,0,4149,0,0,3576,8134,0,0,0,5692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emticicia,0,0,0,0,9207,0,0,0,0,0,0,0,0,12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Azambacteria_genus,0,2717,0,0,0,0,5613,3536,0,0,0,3599,0,0,0,0,0,0,5992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elev-16S-573_genus,0,0,0,0,0,0,0,0,0,0,0,21255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prosthecobacter,0,0,4282,0,0,0,0,4876,0,0,0,0,7295,0,0,0,0,0,4374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microcoleus_PCC-7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desemzia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Globicatella,0,0,0,0,0,0,0,0,0,0,0,0,20625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfosporosinus,0,0,0,0,0,0,0,0,0,1195,0,0,2346,0,0,0,6255,0,3516,0,0,0,0,0,7171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gracilibacteria_genus,0,0,0,0,7962,0,4490,0,0,0,0,0,7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cavicella,2607,0,0,0,0,0,2133,0,5858,0,0,0,0,0,0,9391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neisseriaceae_genus,0,0,0,0,3199,3258,0,4736,1885,1394,0,0,0,0,4864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnetospiraceae_genus,0,0,0,0,5310,0,0,5678,2980,0,0,0,5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allocatelliglobosispora,2793,3596,0,0,0,0,0,0,0,0,0,0,0,0,12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammoniibacillus,0,1749,0,0,3074,0,0,2697,1725,0,2487,0,0,0,0,0,0,0,0,0,0,6441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carnobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6454
Waddlia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papillibacter,0,0,0,0,4650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13265,0,0,0,0
Planktosalinus,0,0,0,0,0,17889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
koll11_genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17321,0,0,0,0,0,0,0,0,0
Rufibacter,0,0,8564,0,0,0,0,0,0,3715,0,0,0,0,0,5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrogenophaga,0,0,0,0,0,0,0,16926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archangium,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sva0996_marine_group,0,0,16594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thermobacillus,0,0,0,2235,0,472,0,3287,0,2183,995,0,0,0,0,0,6819,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desmonostoc_PCC-7422,0,0,0,0,0,6055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10119,0,0,0
